"reportDate","payload.appt_num","payload.developer_group_name","payload.typed_volume_pct","payload.total_living_floor_size","payload.developer_group_id","payload.object_count","payload.total_living_floor_size_pct"
2019-05-01,3197,"СтройПанельКомплект",56.13,143969,"4683905001",23,0.1020396341
2019-05-01,3069,"Группа строительных компаний КФК №1",73.08,143267,"454954001",52,0.1015420838
2019-05-01,2223,"Группа компаний В2В-Development",0,143200,"4295912001",6,0.1014945968
2019-05-01,2789,"Желдорипотека",67.39,142336,"430260001",15,0.1008822272
2019-05-01,2641,"Энергомонтаж",82.35,139641,"5397825001",10,0.0989721159
2019-05-01,1998,"Beit Development",90.76,139435,"7159775001",3,0.0988261111
2019-05-01,2503,"Группа компаний Железно",64.26,137925,"5896105001",23,0.0977558817
2019-05-01,2583,"Группа компаний Березовец",62,137902,"1770456001",7,0.0977395802
2019-05-01,2172,"Липецкая ипотечная корпорация",0,137731,"1413453001",21,0.0976183821
2019-05-01,1833,"Группа компаний Трансгруз",34.23,135200,"4606599001",8,0.0958245076
2019-05-01,2949,"Группа компаний КПД",69.24,134617,"343565001",12,0.0954112999
2019-05-01,4320,"Группа компаний О2",80.79,134567,"1808516001",4,0.0953758618
2019-05-01,3267,"Группа компаний Удача",100,134530,"5589574001",8,0.0953496376
2019-05-01,2930,"СК",100,132952,"8960554001",7,0.0942312125
2019-05-01,2832,"Краснообск.Монтажспецстрой",52.86,132772,"5795852001",11,0.0941036355
2019-05-01,1400,"ФЛЭТ и Ко",0,131026,"6289754001",5,0.0928661386
2019-05-01,3058,"Группа компаний Монолит",68.5,129682,"3086478001",33,0.0919135636
2019-05-01,2154,"Воронежская Девелоперская Компания",0,129348,"561202001",12,0.0916768374
2019-05-01,3261,"ИНВЕСТТОРГ",0,129143,"1840765001",5,0.0915315413
2019-05-01,3106,"Берёзовая роща",41.84,128968,"9273701001",10,0.0914075081
2019-05-01,2769,"Строительная компания Баренц Групп",36.26,128373,"410208001",22,0.0909857952
2019-05-01,2310,"Псковжилстрой",100,127900,"10465877001",20,0.0906505512
2019-05-01,2823,"Котельники",0,127849,"4839495001",8,0.0906144044
2019-05-01,2397,"Группа компаний Сибмонтажспецстрой",43.23,126690,"7325886001",10,0.0897929502
2019-05-01,2523,"Группа компаний Холдинг Калининградстройинвест",86.95,126392,"2974180001",14,0.0895817394
2019-05-01,2290,"Инвестиционно-строительный комитет городского округа город Уфа Республики Башкортостан",47.6,125577,"3499945001",9,0.0890040991
2019-05-01,3134,"СК Гамма",45.9,125237,"5398489001",11,0.0887631203
2019-05-01,2699,"Группа компаний Первый строительный фонд",100,124176,"451581001",18,0.0880111247
2019-05-01,2742,"ИнтерСтрой",55.64,123700,"2987923001",18,0.0876737544
2019-05-01,2553,"Строительная компания НИКС",50.04,123605,"3114365001",19,0.0876064221
2019-05-01,2566,"Строительная компания Каскад",100,123332,"5905213001",13,0.0874129303
2019-05-01,2312,"Группа компаний СУ-5",100,123277,"1538820001",17,0.0873739484
2019-05-01,2556,"Компания Строитель",100,122958,"6224029001",15,0.0871478536
2019-05-01,2595,"Инвестиционно-строительная компания Отделстрой",0,122249,"5056610001",10,0.0866453419
2019-05-01,1881,"Prospect Group",0,122003,"5488262001",14,0.0864709867
2019-05-01,2726,"Группа компаний Госстрой",9.69,120870,"506634001",11,0.0856679603
2019-05-01,2362,"Калининградский Строительный Концерн",60.25,120512,"515579001",18,0.0854142238
2019-05-01,2319,"Группа компаний Ин-Групп",100,120182,"4240166001",9,0.0851803326
2019-05-01,2395,"Производственное объединение Ленстройматериалы",5.8,119793,"1606111001",15,0.0849046246
2019-05-01,2390,"Строительная компания Челябинскгражданстрой",100,119782,"4747737001",22,0.0848968282
2019-05-01,1992,"Группа компаний СУ-10",52.12,119676,"5286018001",8,0.0848216995
2019-05-01,2207,"Жилищная инициатива",62.19,119544,"3297724001",14,0.084728143
2019-05-01,2176,"АБСОЛЮТ СТРОЙ СЕРВИС",0,119455,"3792309001",7,0.0846650633
2019-05-01,2498,"Группа строительных компаний Арбан",75.02,119106,"2224464001",18,0.0844177056
2019-05-01,2485,"Строительная компания МПК",84.52,118825,"4168894001",16,0.0842185438
2019-05-01,2942,"Жилищно-строительная индустрия",89.77,118771,"5874016001",26,0.0841802707
2019-05-01,2368,"Строительный холдинг СтройМастер",90.81,118374,"921995001",15,0.0838988925
2019-05-01,2218,"Строительная компания Межхозяйственная передвижная механизированная колонна Краснодарская-1",0,117387,"5711246001",6,0.0831993452
2019-05-01,2207,"Компания Пензгорстройзаказчик",81.39,117334,"2991740001",13,0.0831617809
2019-05-01,3343,"Промышленно-строительный концерн Сибирь",94.64,116677,"639786001",9,0.0826961248
2019-05-01,2816,"Специализированный застройщик Град Домодедово",24.18,115733,"9747857001",8,0.0820270543
2019-05-01,1806,"Группа компаний Амонд",11.34,115677,"1059111001",7,0.0819873637
2019-05-01,2397,"Инвестиционная компания Развитие",0,115356,"7617017001",7,0.0817598513
2019-05-01,1201,"СТ Тауэрс",0,115308,"9949452001",1,0.0817258308
2019-05-01,2482,"Группа компаний ИНВЕСТ-СТРОЙ",100,115218,"1777909001",4,0.0816620423
2019-05-01,2262,"Дубль Л-Риэлт",100,114497,"5874911001",8,0.0811510255
2019-05-01,2749,"Сибирское инвестиционное агентство",83.98,114397,"5853341001",11,0.0810801494
2019-05-01,1961,"ЖБИ2-ИНВЕСТ",56.48,113822,"5453223001",5,0.0806726117
2019-05-01,3257,"Группа Компаний Волгострой",12,112131,"452028001",16,0.0794740966
2019-05-01,1956,"Сибгазстройдеталь",100,111938,"625823001",15,0.0793373057
2019-05-01,2650,"Группа компаний Жилой Квартал",0,111710,"1447487001",29,0.0791757082
2019-05-01,2209,"Строительная компания Гарантия",0,111374,"5726035001",9,0.0789375644
2019-05-01,1818,"Севастопольстрой",45.98,111187,"4341055001",11,0.0788050261
2019-05-01,2470,"Группа компаний СТРОЙГРАД",72.86,110999,"4752097001",6,0.078671779
2019-05-01,1878,"Строительная компания БРИЗ",100,110718,"4503195001",11,0.0784726171
2019-05-01,2439,"Группа Компаний ЛУГ",66.4,110261,"451982001",16,0.0781487133
2019-05-01,2473,"MirLand Development Corporation",0,109616,"1734990001",3,0.0776915623
2019-05-01,2113,"RDI Group",0,108982,"1269145001",57,0.0772422078
2019-05-01,2732,"Строительная компания Стоун",81.87,108615,"4399109001",8,0.0769820924
2019-05-01,2203,"Группа компаний Зодчий",68.83,108427,"4350167001",12,0.0768488453
2019-05-01,2137,"Воронежское монтажное управление-2",100,108305,"4107609001",6,0.0767623765
2019-05-01,2154,"Фонд развития жилищного строительства Кемеровской области",85.12,108226,"5397594001",15,0.0767063843
2019-05-01,2096,"Девелоперская компания Прогресс",0,106567,"5599108001",6,0.0755305496
2019-05-01,2350,"Речелстрой",17.44,106489,"5396192001",19,0.0754752662
2019-05-01,2833,"ЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ",0,106258,"7897128001",6,0.0753115424
2019-05-01,2007,"Главная Строительная Компания",27.91,106009,"9707568001",10,0.0751350609
2019-05-01,2044,"КМ Анкудиновка",0,105877,"6565544001",6,0.0750415044
2019-05-01,454,"Villagio Estate",0,104561,"5127020001",79,0.0741087747
2019-05-01,2596,"Строительный холдинг ТЕРМОДОМ",76.39,104215,"4784610001",8,0.0738635433
2019-05-01,1404,"Брянская строительная компания",100,104002,"5867368001",15,0.0737125772
2019-05-01,1841,"Группа компаний Эфес",0,103896,"841420001",7,0.0736374485
2019-05-01,1750,"Ассоциация застройщиков города Иркутска",20.17,103537,"682891001",17,0.0733830033
2019-05-01,3496,"Доступное жилье Новосибирск",100,103514,"5796534001",20,0.0733667018
2019-05-01,2123,"Строительно-промышленная компания Зеленый сад",5.42,103297,"559542001",6,0.0732129006
2019-05-01,2108,"Строительная группа Ментал-Плюс",83.74,102682,"1063189001",8,0.0727770125
2019-05-01,2342,"Группа компаний Апсис Глоб",48.3,102271,"3634026001",3,0.0724857117
2019-05-01,2893,"Normann",0,101497,"1588915001",7,0.0719371305
2019-05-01,1808,"Строительный холдинг Эвилин",0,100700,"1960970001",5,0.0713722479
2019-05-01,2863,"МЕТРОПОЛИС-Групп",0,100364,"7611848001",15,0.0711341042
2019-05-01,3466,"ГАЛС",0,100291,"10898211001",3,0.0710823646
2019-05-01,2113,"Группа Компаний ПСК-6",36.88,98708,"157138001",24,0.0699603957
2019-05-01,2348,"Группа компаний Жилищная инвестиционная компания города Казани",0,98545,"845425001",3,0.0698448676
2019-05-01,1188,"Строительно-инвестиционная компания ОБД-Инвест",0,98283,"4537626001",7,0.0696591722
2019-05-01,1936,"Центр-Актив",0,97431,"11460109001",17,0.0690553077
2019-05-01,1774,"Строительный концерн МЕТАПРИБОР",0,97336,"5203863001",7,0.0689879754
2019-05-01,1790,"Группа компаний Адалин",51.55,97052,"5477513001",8,0.0687866872
2019-05-01,1394,"Группа компаний Кивеннапа",0,96832,"7286971001",187,0.0686307598
2019-05-01,797,"Vesper",0,96620,"3717405001",5,0.0684805024
2019-05-01,1484,"Компания СТХ",0,96214,"2891553001",3,0.0681927454
2019-05-01,2160,"Группа строительных компаний Стройальянс",100,95907,"1346768001",18,0.0679751557
2019-05-01,2227,"Петербургская Строительная Компания",0,95434,"2153371001",4,0.0676399117
2019-05-01,1716,"Балтийская жемчужина",0,95394,"5046198001",5,0.0676115612
2019-05-01,1889,"Столичная Коммерческая Группа",100,94763,"10172602001",15,0.0671643329
2019-05-01,2803,"Группа компаний Меридиан",86.97,94725,"731884001",8,0.0671374
2019-05-01,2266,"Жилищная основа",100,94696,"9273519001",11,0.067116846
2019-05-01,1596,"Европа Девелопмент",0,94570,"11460708001",21,0.067027542
2019-05-01,1647,"Компания Кронверк",100,94535,"3918361001",11,0.0670027354
2019-05-01,1833,"Группа компаний Железногорская МСО",89.58,94407,"1394731001",12,0.066912014
2019-05-01,1958,"КМ-Инвест",100,94402,"5820034001",8,0.0669084702
2019-05-01,2058,"Строительная корпорация ЛенРусСтрой",100,94378,"2496320001",7,0.0668914599
2019-05-01,1772,"SDI Group",0,93660,"4965123001",6,0.0663825694
2019-05-01,1871,"Группа компаний Аркада",0,93207,"451474001",7,0.0660615006
2019-05-01,2024,"Компания Восточный ЛУЧ",100,93088,"5969167001",11,0.065977158
2019-05-01,1879,"Горстройзаказчик",83.23,92847,"5343984001",5,0.0658063466
2019-05-01,1834,"Группа компаний Риком",10.96,92798,"5209764001",5,0.0657716173
2019-05-01,1605,"Волей Гранд",0,92285,"4846069001",1,0.0654080228
2019-05-01,2606,"Запстрой",100,92126,"2494053001",7,0.0652953298
2019-05-01,1768,"ПРЕМИУМ ПРОЕКТ",100,91787,"5834562001",6,0.0650550598
2019-05-01,1383,"Группа компаний Мангазея",0,91066,"3126628001",1,0.064544043
2019-05-01,1485,"Группа компаний Деловой партнер",79.98,90916,"1591449001",10,0.0644377288
2019-05-01,1735,"МЕТРОМАШ",0,90876,"10746712001",2,0.0644093784
2019-05-01,1308,"Регион-Инвест",0,90818,"7568945001",6,0.0643682702
2019-05-01,1096,"Строительная компания Арси",0,90693,"7734847001",3,0.0642796751
2019-05-01,1851,"Жилстройзаказчик",100,90588,"5889139001",14,0.0642052551
2019-05-01,2046,"Группа компаний Капитал-строй",15.07,90247,"2994759001",5,0.0639635676
2019-05-01,1024,"ИНКО и К",100,90191,"5393845001",12,0.063923877
2019-05-01,1523,"СТРАНА Девелопмент",35.67,90117,"5339663001",4,0.0638714286
2019-05-01,1351,"Строительная компания Арт-Строй",0,89469,"5514826001",3,0.0634121514
2019-05-01,1068,"Группа компаний Жилстройинвест",60.59,89204,"506457001",3,0.0632243297
2019-05-01,1961,"Группа компаний Гефест",55.53,88996,"4952670001",8,0.0630769074
2019-05-01,1945,"Фирма Культбытстрой",100,87258,"2891212001",14,0.0618450805
2019-05-01,2010,"Управляющая компания ПКСК",59.42,87238,"5846475001",7,0.0618309053
2019-05-01,1507,"Группа компаний ТЭН",0,87016,"2018219001",3,0.0616735603
2019-05-01,968,"A construction",0,86995,"5749213001",7,0.0616586763
2019-05-01,1350,"Производственно-строительная компания Строительная Перспектива",37.89,86941,"5477249001",6,0.0616204032
2019-05-01,1413,"Застройщик АТМОСФЕРА",0,86797,"6007835001",15,0.0615183416
2019-05-01,2494,"П1",0,86393,"10581263001",3,0.0612320021
2019-05-01,1668,"ПЗСП",89.05,86389,"2991496001",8,0.0612291671
2019-05-01,3949,"Becar Asset Management Group",0,86280,"7920430001",6,0.0611519121
2019-05-01,1648,"Группа компаний Стрижи",0,86200,"723399001",12,0.0610952112
2019-05-01,1391,"Новые горизонты",0,85913,"11031493001",6,0.0608917968
2019-05-01,1448,"Группа компаний Континент-Холдинг",51.48,85794,"1761906001",5,0.0608074542
2019-05-01,2123,"БурГражданСтрой",23.57,85451,"2610237001",12,0.0605643491
2019-05-01,1499,"Группа компаний Стройкомплект",0,84924,"2983324001",6,0.060190832
2019-05-01,1537,"Управление капитального строительства города Иркутска",31.17,84846,"5397070001",26,0.0601355486
